"default_code","name","standard_price","list_price","uom_id.id","uom_po_id.id"
"5110058612031","EUROLITH SUPER 15 kg",0,0,1,1
"5110059612031","GLYCERO SATINE 15 kg",0,0,1,1
"5110060612031","GLYCERO SATINE 4 kg",0,0,1,1
"5110061612031","GLYCERO SATINE 1 kg",0,0,1,1
"5110062611031","EURACRYL GM",0,0,1,1
"5110063611031","EURACRYL FM",0,0,1,1
"5110064612031","EUROLACK 15 kg",0,0,1,1
"5110065612031","EUROLACK 4 kg",0,0,1,1
"5110066612031","EUROLACK 1 kg",0,0,1,1
"5110067612031","BRILLANT",0,0,1,1
"5110068612031","MAT",0,0,1,1
"5110069612031","SATINE",0,0,1,1
"5120001612031","ANTIROUILLE OXYDE DE FER-ANTIROUILLE MIN DE Pb (GF)",0,0,1,1
"5120002613031","EUROSOL - EUROT?LE (GF)",0,0,1,1
"5120003612031","VERNIS MOBILIER (GF)",0,0,1,1
"5120004613031","ACRYLIQUE -LAQUE GLYCERO SUPER BRILLANTE (GF)",0,0,1,1
"5120005612031","ANTIROUILLE OXYDE DE FER-ANTIROUILLE MIN DE Pb (MF)",0,0,1,1
"5120006613031","EUROSOL - EUROT?LE (MF)",0,0,1,1
"5120007612031","VERNIS MOBILIER (MF)",0,0,1,1
"5120008613031","ACRYLIQUE- LAQUE GLYCERO SUPER BRILLANTE (MF)",0,0,1,1
"5120009612031","ANTIROUILLE OXYDE DE FER (PF)",0,0,1,1
"5120010612031","ANTIROUILLE MINIUM DE Pb (PF)",0,0,1,1
"5120011612031","VERNIS MOBILIER (PF)",0,0,1,1
"5120012612031","LAQUE GLYCERO SUPERBRILLANTE (PF)",0,0,1,1
"5120013612031","EUROVERNIS (GF)",0,0,1,1
"5120014612031","EUROVERNIS (MF)",0,0,1,1
"5120015612031","EUROVERNIS (PF)",0,0,1,1
"5120016611031","VERNIS ACRYLIQUE (GF)",0,0,1,1
"5120017611031","VERNIS ACRYLIQUE (MF)",0,0,1,1
"5120018612031","MARINE PAINTS (GF)",0,0,1,1
"5120019612031","EUROLITH (GF)",0,0,1,1
"5120020612031","EUROLITH SUPER (GF)",0,0,1,1
"5120021612031","EUROLASURE (GF)",0,0,1,1
"5120022612031","EUROLASURE (MF)",0,0,1,1
"5120023611031","INTERCRYL (PF)",0,0,1,1
"5130001613031","COLORZEN INTERIEUR -EXTERIEUR (GF)",0,0,1,1
"5130002613031","COLORZEN INTERIEUR -EXTERIEUR (MF)",0,0,1,1
"5130003613031","COLORZEN INTERIEUR-EXTERIEUR (PF)",0,0,1,1
"5130004611031","EURACRYL SUPER GF",0,0,1,1
"5130005611031","EUROCRYL SUPER MF",0,0,1,1
"5130006612031","EUROLITH   GF",0,0,1,1
"5130007612031","EUROLACK  15 kg",0,0,1,1
"5130008612031","EUROLACK 4 kg",0,0,1,1
"5130009612031","EUROLACK 1 kg",0,0,1,1
"2042120027000","EUROBAT GLYCERO E00-27 VRAC",4607.75,6267,2,2
"2042120027011","EUROBAT GLYCERO E00-27 15 kg",71223.94,96870,10,10
"2042120027007","EUROBAT GLYCERO E00-27 4 kg",19607,26670,10,10
"2042120027002","EUROBAT GLYCERO E00-27 1 l",7188.31,9780,10,10
"2042140108000","EUROBAT GLYCERO VIOLET VI 6034 M VRAC",2314.69,3148,1,1
"2042140108011","EUROBAT GLYCERO VIOLET VI 6034 M 15KG",63667.75,86590,1,1
"2042140108007","EUROBAT GLYCERO VIOLET VI 6034 M 4 kg",17604.61,23945,1,1
"2042140108002","EUROBAT GLYCERO VIOLET VI 6034 M 1L",5013.4,6820,1,1
"2042140109000","EUROBAT GLYCERO ROUGE RG 1131 T VRAC",3453.75,4698,1,1
"2042140109011","EUROBAT GLYCERO ROUGE RG 1131 T 15KG",76799.55,104450,1,1
"2042140109007","EUROBAT GLYCERO ROUGE RG 1131 T 4 kg",21084.54,28675,1,1
"2042140109002","EUROBAT GLYCERO ROUGE RG 1131 T 1L",5904.49,8035,1,1
"2042140110000","EUROBAT GLYCERO VERT VR 4103 M VRAC",2451.87,3335,1,1
"2042140110011","EUROBAT GLYCERO VERT VR 4103 M 15KG",63616,86520,1,1
"2042140110007","EUROBAT GLYCERO VERT VR 4103 M 4 kg",17590.9,23925,1,1
"2042140110002","EUROBAT GLYCERO VERT VR 4103 M 1L",5009.89,6815,1,1
"ACHMCE032","Jeu de manchon",0,0,1,1
"2221310111011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE CAYENNE 15L",53531.79,160595.36,1,1
"2221310112011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE COLOMBO 15L",57325.36,171976.07,1,1
"3062320504008","COLORZEN ACRYLIQUE FUSION E05-04 5KG",29948.41,64777.61,10,10
"3062320517015","COLORZEN ACRYLIQUE FUSION E05-17 25KG",76806.02,130043.29,10,10
"5050039222021","RED LEAD OXYDE",0,0,1,1
"5050040223021","LIGHT CHROME YELLOW",0,0,1,1
"5050041222021","MEDIUM CHROME YELLOW",0,0,1,1
"5050042222022","FAST YELLOW 10G",0,0,1,1
"5050043223021","MICROMIZED IRON OXYDE",4771,7200,1,1
"IMP000120","LOT",0,0,1,1
"2032340113114","VINYL EUROBAT EXTERIEUR JAUNE N?1 20 kg",33876.41,51000,10,10
"2032340113008","VINYL EUROBAT EXTERIEUR JAUNE N?1 5 kg",14871.7,22500,10,10
"2042140114011","EUROBAT GLYCERO JAUNE N?4 15KG",59460.6,90000,10,10
"2042140115011","EUROBAT GLYCERO BLANC CALCAIRE 15KG",55050.6,83000,10,10
"2042140117011","EUROBAT GLYCERO TOMETTE 15KG",57100,85650,10,10
"2042140117007","EUROBAT GLYCERO TOMETTE 4KG",15200,22800,10,10
"2042140116011","EUROBAT GLYCERO BLANC IVOIRE 15KG",55400,83100,10,10
"2042140114007","EUROBAT GLYCERO JAUNE N?4 4KG",15100,22650,10,10
"2042140115007","EUROBAT GLYCERO BRILLANT BLANC ICALCAIRE? 4KG EUROBAT GLYCERO Blanc ",14600,21900,10,10
"2102310009011","EUROTOLE BLEU CIEL 15 KG",66800,100200,10,10
"5020038223021","CARBONATE DE CALCIUM 5? ASCOM 20",0,0,1,1
"2042140013011","EUROBAT GLYCERO BLEU MEDITERRANEE 15KG",60000,90000,10,10
"2042140117002","EUROBAT GLYCERO TOMETTE 1L",4000,6000,10,10
"2042140013002","EUROBAT GLYCERO BLEU MEDITERRANEE 1L",4200,6300,10,10
"2042340003114","EUROBAT GLYCERO MAT BEIGE 20 KG",52000,78000,10,10
"3232340117010","MISE A TEINTE ENDUIT DECORATIF ROSE DES VENTS TEINTE AUTAN 15L",400,600,1,1
"2252340118010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE MARRON GLACE 15L",31000,46500,1,1
"2252340119010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE RIZ SOUFFLE 15L",7000,10500,1,1
"2221310111010","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA CAYENNE 15L",39000,58500,1,1
"3242340117010","MISE A TEINTE FIXATEUR ENDUIT DECORATIF ROSE DES VENTS TEINTE AUTAN 1",300,450,1,1
"2262320118000","EURACRYL SUPER MAT E03-55 VRAC",4100,6150,1,1
"2042237016001","EUROBAT GLYCERO SATIN NOIR RAL 7016 120ML",960,1440,10,10
"3062320120008","COLORZEN ACRYLIQUE FUSION E11-33 5KG",18100,27150,10,10
"3062320121008","COLORZEN ACRYLIQUE FUSION E03-57 5KG",18950,28425,10,10
"2032310122000","VINYL EUROBAT EXTERIEUR BISE EN VRAC",1717.5,2576.25,1,1
"2032310122008","VINYL EUROBAT EXTERIEUR BISE 5KG",16540,24810,10,10
"2032310122014","VINYL EUROBAT EXTERIEUR BISE  20KG",33600,50400,1,1
"2032310122114","VINYL EUROBAT EXTERIEUR BISE  20KG",40600,60900,10,10
"2162110015003","MARINE PAINTS BLEU OCEAN 1KG",7500,11250,10,10
"2042310037000","EUROBAT GLYCERO MAT IVOIRE EN VRAC",2500,3750,10,10
"2042310037002","EUROBAT GLYCERO MAT IVOIRE 1KG",3510,5265,10,10
"2042310037008","EUROBAT GLYCERO MAT IVOIRE 5KG",14152,21228,10,10
"2042310037114","EUROBAT GLYCERO MAT IVOIRE 20KG",53335,80002.5,10,10
"2042310617114","EUROBAT GLYCERO MAT E06-17 20 KG",50460,75690,10,10
"3052311051015","COLORZEN ACRYLIQUE E10-51 25 KG",76115,114172.5,10,10
"3052311051008","COLORZEN ACRYLIQUE E10-51 5 KG",13080,19620,10,10
"3052310517015","COLORZEN ACRYLIQUE E05-17 25 KG",75460,113190,10,10
"3052310517008","COLORZEN ACRYLIQUE E05-17 5 KG",12950,19425,10,10
"4042110002021","DECORZEN ALU 2KG",14113,21169.5,10,10
"2031310053114","VINYL EUROBAT INTERIEUR ORANGE ROUGE 20KG",32794.5,49191.75,10,10
"2031310053008","VINYL EUROBAT INTERIEUR ORANGE ROUGE 5KG",14603.5,21905.25,10,10
"2252340122010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE MARMELADE 15L",51736,77604,1,1
"ACHFBU057","Timbre (cachet)",0,0,1,1
"3072131015011","COLORZEN LAQUE RAL 1015 15 KG",67793.06,101689.59,10,10
"3072131015007","COLORZEN LAQUE RAL 1015 4 KG",17628.19,26442.28,10,10
"3072131015002","COLORZEN LAQUE RAL 1015 1 L",4620.6,6930.9,10,10
"3072131015000","COLORZEN LAQUE RAL 1015 VRAC",4759.16,7138.74,10,10
"2042310003002","EUROBAT GLYCERO MAT BEIGE 1 KG",3425.13,5137.69,10,10
"2042310003008","EUROBAT GLYCERO MAT BEIGE 5 KG",13756,20634,10,10
"3052320260008","COLORZEN ACRYLIQUE FUSION E02-60 5kg",19094.05,28641.07,10,10
"3052321443008","COLORZEN ACRYLIQUE FUSION E14-43 5kg",14566.01,21849.01,10,10
"3052311104015","COLORZEN ACRYLIQUE E11-04 25 KG",80898.44,121347.66,10,10
"3052311104008","COLORZEN ACRYLIQUE E11-04 5 KG",17135.06,25702.59,10,10
"3052310025015","COLORZEN ACRYLIQUE CREVETTE 25 kg",72710.22,109065.33,10,10
"3052310025008","COLORZEN ACRYLIQUE CREVETTE 5KG",12422,18633,10,10
"2252340123010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE GRANITE DE POMME",50131,75196.5,1,1
"2221310124010","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE MOUTARDE 15L",186053,279079.5,1,1
"2042110125011","EUROBAT GLYCERO E05-06 15KG",55800,83700,10,10
"2042110125007","EUROBAT GLYCERO E05-06 4KG",14792,22188,10,10
"2042110125003","EUROBAT GLYCERO E05-06 1L",3842,5763,10,10
"2042110125000","EUROBAT GLYCERO E05-06 VRAC",4076,6114,10,10
"2252340126010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE MERINGUE 15L",3400,5100,1,1
"2252340127010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE CALISSON 15L",6900,10350,1,1
"2252340128010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE ORANGE CONFITE 1",174700,262050,1,1
"5060046121020","COLORTON YELLOW     RL 10",0,0,1,1
"5060047121020","COLORTON YELLOW     RL 40",0,0,1,1
"5060048121018","COLORTON YELLOW     OS",0,0,1,1
"5060049121020","COLORTON YELLOW     GG",0,0,1,1
"5060050121020","COLORTON  RED            FG",0,0,1,1
"5060051121018","COLORTON  RED            OK",0,0,1,1
"5060052122022","COLORTON YELLOW     EP 034L",0,0,1,1
"5060053122022","COLORTON YELLOW     EP 042",0,0,1,1
"5060054122022","COLORTON  RED            EP 484",0,0,1,1
"5060055122022","COLORTON  RED            EP 101",0,0,1,1
"5060056122022","COLORTON BLEU           EP 152",0,0,1,1
"5060057122022","COLORTON  GREEN      EP 007",0,0,1,1
"5060058122022","COLORTON  BLACK      EP 007",0,0,1,1
"5140006623031","NUANCIER FUSION",0,0,1,1
"5140007323031","PANNEAUX DECORATIFS RENAULAC",0,0,1,1
"2221310129011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE CURMIN 15L",60037.2,83098.55,1,1
"2221310130011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE LILAS 15L",16553.75,22912.34,1,1
"3052321437015","COLORZEN ACRYLIQUE FUSION E14-37 25kg",106305.83,147139.77,10,10
"3052321357008","COLORZEN ACRYLIQUE FUSION E13-57 5kg",23804.25,32947.88,10,10
"3052320627008","COLORZEN ACRYLIQUE FUSION E06-27 5kg",23547.55,32592.58,10,10
"3052320613008","COLORZEN ACRYLIQUE FUSION E06-13 5kg",16400,24600,10,10
"3052320616008","COLORZEN ACRYLIQUE FUSION E06-16 5kg",23025.92,31870.58,10,10
"3052321407008","COLORZEN ACRYLIQUE FUSION E14-07 5kg",25719.3,35598.54,10,10
"3052320948008","COLORZEN ACRYLIQUE FUSION E09-48 5kg",18500,27750,10,10
"3052320152008","COLORZEN ACRYLIQUE FUSION E01-52 5kg",23413.63,32407.22,10,10
"3052320407008","COLORZEN ACRYLIQUE FUSION E04-07 5kg",29169.45,40373.95,10,10
"3052322539008","COLORZEN ACRYLIQUE FUSION E25-39 5kg",27391.58,37913.17,10,10
"2032321012000","VINYL EUROBAT EXTERIEUR E10-12 VRAC",1500,2250,10,10
"2042110434011","EUROBAT GLYCERO E04-34 15KG",59460.6,89200,10,10
"2042110434007","EUROBAT GLYCERO 4 kg",15767.13,23650.7,10,10
"2031310416114","VINYL EUROBAT INTERIEUR E04-16 20KG",33300,49950,10,10
"2031310416008","VINYL EUROBAT INTERIEUR E04-16 5KG",14800,22200,10,10
"2031311457114","VINYL EUROBAT INTERIEUR E14-57 20KG",36300,54450,10,10
"2031312536114","VINYL EUROBAT INTERIEUR E25-36 20KG",33100,49650,10,10
"2031312536008","VINYL EUROBAT INTERIEUR E25-36 5KG",14700,22050,10,10
"2031312539008","VINYL EUROBAT INTERIEUR E25-39 5KG",16700,25050,10,10
"2042133003011","EUROBAT GLYCERO ROUGE RAL 3003 15KG",52900,79350,10,10
"2042133003002","EUROBAT GLYCERO ROUGE RAL 3003 1KG",3700,5550,10,10
"2031311457008","VINYL EUROBAT INTERIEUR E14-57 5KG",15500,23250,10,10
"2031310419114","VINYL EUROBAT INTERIEUR E04-19 20kg",32900,49350,10,10
"2031310419008","VINYL EUROBAT INTERIEUR E04-19 5KG",14700,22050,10,10
"2032320407000","VINYL EUROBAT EXTERIEUR E04-07 VRAC",1470,2205,10,10
"2032320334000","VINYL EUROBAT EXTERIEUR E03-34 VRAC",2701,4051.5,10,10
"3052321107015","COLORZEN ACRYLIQUE E11-07 25 KG",117900,176850,10,10
"2042210051008","EUROBAT GLYCERO SATIN ORANGE 15KG",54400,81600,10,10
"2042310077014","EUROBAT GLYCERO MAT VERT KETSA 20KG",67900,101850,10,10
"2032321142000","VINYL EUROBAT EXTERIEUR E11-42 VRAC",1570,2355,10,10
"2032320037000","VINYL EUROBAT EXTERIEUR E00-37 VRAC",1504,2256,10,10
"2032320501000","VINYL EUROBAT EXTERIEUR E05-01 VRAC",1500,2500,10,10
"3052321104015","COLORZEN ACRYLIQUE E11-04 25 KG",117900,176850,10,10
"2042110908007","EUROBAT GLYCERO E09-08 4KG",15200,22800,10,10
"2032320408000","VINYL EUROBAT EXTERIEUR E04-08 VRAC",1540,2310,10,10
"2032320335000","VINYL EUROBAT EXTERIEUR E03-35 VRAC",1560,2340,10,10
"2032320617008","VINYL EUROBAT EXTERIEUR E06-17 5KG",15800,23700,10,10
"2042110131008","EUROBAT GLYCERO JAUNE BR 001 5KG",15200,22800,10,10
"2042210132008","EUROBAT GLYCERO SATIN ORANGE ST 001 5KG",12800,19200,10,10
"2042210133008","EUROBAT GLYCERO SATIN VERT ST 002 5KG",11400,17100,10,10
"2042110131007","EUROBAT GLYCERO JAUNE BR 001 4KG",15200,22800,10,10
"2042110131002","?EUROBAT GLYCERO JAUNE BR 001 1L",3940,6000,10,10
"2042210132007","EUROBAT GLYCERO SATIN ORANGE ST 001 4KG",12800,19000,10,10
"2042210133007","EUROBAT GLYCERO SATIN VERT ST 002 4KG",11400,17000,10,10
"2042210133002","EUROBAT GLYCERO SATIN VERT ST 002 1L",2970,4500,10,10
"5140000000022","FUT",10000,15000,1,1
"2252340134010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE MOKA CAFE 15L",61000,91500,1,1
"2042210051002","EUROBAT GLYCERO SATIN ORANGE 1L",3900,6000,10,10
"2032320612114","VINYL EUROBAT EXTERIEUR E06-12 20KG",40700,61000,1,1
"2032320612008","VINYL EUROBAT EXTERIEUR E06-12 5KG",16600,25000,1,1
"2031310022114","VINYL EUROBAT INTERIEUR E00-22 20KG",36000,55000,1,1
"3052320508015","COLORZEN ACRYLIQUE E05-08 25KG",65400,98000,1,1
"3052320014015","COLORZEN ACRYLIQUE E00-14 25KG",74000,110000,1,1
"2031310011114","VINYL EUROBAT INTERIEUR BLEU ESPACE 20 kg",25700,40000,1,1
"2032320003114","VINYL EUROBAT EXTERIEUR BEIGE 20KG",28300,43000,1,1
"3052320024008","COLORZEN ACRYLIQUE E00-24 5kg",23700,35600,10,10
"3052321045008","COLORZEN ACRYLIQUE E10-45 5kg",30050,45100,10,10
"3052321042008","COLORZEN ACRYLIQUE E10-42 5kg",16700,25100,10,10
"2032320327000","VINYL EUROBAT EXTERIEUR E03-27 EN VRAC",3050,4600,10,10
"2032321443000","VINYL EUROBAT EXTERIEUR E14-43 VRAC",3300,5000,10,10
"2042210051007","EUROBAT GLYCERO SATIN ORANGE 4KG",14800,22200,10,10
"3052320105008","COLORZEN ACRYLIQUE E01-05 5kg",11300,18000,10,10
"3052320071008","COLORZEN ACRYLIQUE E00-71 5kg",12800,20000,10,10
"3052320065015","COLORZEN ACRYLIQUE E00-65 25kg",66500,100000,10,10
"3052320069015","COLORZEN ACRYLIQUE E00-69 25kg",62600,100000,10,10
"2031310626114","VINYL EUROBAT INTERIEUR E06-26 20KG",28300,43000,10,10
"2112110005011","EUROSOL BLANC CASSE 15 kg",84000,126000,10,10
"3052320508114","COLORZEN ACRYLIQUE E05-08 20KG",43000,64500,10,10
"2042110034011","EUROBAT GLYCERO E00-34 15kg",59000,88500,10,10
"2042110034007","EUROBAT GLYCERO E00-34 4kg",15600,23500,10,10
"2032320032114","VINYL EUROBAT EXTERIEUR E00-32 20KG",30500,45800,10,10
"3052321545015","COLORZEN ACRYLIQUE E15-45 5KG",32300,48500,10,10
"3052320069008","COLORZEN ACRYLIQUE E00-69 5kg",10500,16000,10,10
"2031310135114","VINYL EUROBAT INTERIEUR JAUNE IM.DISCOI.AM 20KG",38300,58000,10,10
"2032320310114","VINYL EUROBAT EXTERIEUR E03-10 20kg",97000,145500,10,10
"2042110021008","EUROBAT GLYCERO BRUN VAN DYCK 15KG",59000,90000,10,10
"2032320454008","VINYL EUROBAT EXTERIEUR E04-54 5KG",39000,59000,10,10
"2032321408008","VINYL EUROBAT EXTERIEUR E14-08 5KG",34000,51000,10,10
"2032321549008","VINYL EUROBAT EXTERIEUR E15-49 5KG",28000,42000,10,10
"2032320709008","VINYL EUROBAT EXTERIEUR E07-09 5KG",45000,68000,10,10
"3062320617008","COLORZEN ACRYLIQUE FUSION E06-17 5KG",14000,21000,10,10
"3052320710015","COLORZEN ACRYLIQUE E07-10 25KG",0,186400,10,10
"3052320710008","COLORZEN ACRYLIQUE E07-10 5KG",0,46500,10,10
"3052320850015","COLORZEN ACRYLIQUE E08-50 25KG",0,186400,10,10
"3052320850008","COLORZEN ACRYLIQUE E08-50 5KG",0,46500,10,10
"2032320060114","VINYL EUROBAT EXTERIEUR E00-60 20KG",0,63000,10,10
"5020040213021","CARBONATE DE CALCIUM NH2",0,0,1,1
"5040039112006","RESINE ALKYDE 70%",0,0,1,1
"2042110067011","EUROBAT GLYCERO TERRE CUITE 15KG",58000,87000,10,10
"2042110067002","EUROBAT GLYCERO TERRE CUITE 1L",4000,6000,10,10
"2042310061002","EUROBAT GLYCERO MAT ROUGE VIF 1KG",5000,7200,2,2
"2042310061114","EUROBAT GLYCERO MAT ROUGE VIF 20KG",86000,106500,10,10
"2042310046002","EUROBAT GLYCERO MAT JAUNE VIF 1KG",5000,7200,10,10
"2042310046114","EUROBAT GLYCERO MAT JAUNE VIF 20KG",86000,106500,10,10
"2032321048114","VINYL EUROBAT EXTERIEUR E10-48 20KG",42000,63000,10,10
"3052312513008","COLORZEN ACRYLIQUE E25-13 5KG",28500,43000,10,10
"3052312504008","COLORZEN ACRYLIQUE E25-04 5KG",28500,43000,10,10
"3052310047015","COLORZEN ACRYLIQUE E00-47 25KG",87000,130500,10,10
"2042120047007","EUROBAT GLYCERO E00-47 4KG",21500,32500,10,10
"318211013600","EUROLACK EXTRA CREME PASTEL VRAC",6000,9000,2,2
"2032321048008","VINYL EUROBAT EXTERIEUR E10-48 5KG",18500,28000,10,10
"3182110137011","EUROLACK EXTRA BLANC 15 KG",94000,142000,10,10
"3182110136011","EUROLACK EXTRA CREME PASTEL 15 KG",93300,139500,10,10
"3182110136007","EUROLACK EXTRA CREME PASTEL 4 KG",26000,39000,10,10
"2032320453114","VINYL EUROBAT EXTERIEUR E04-53 20KG",42000,63000,10,10
"2032322536114","VINYL EUROBAT EXTERIEUR E25-36 20KG",42000,63000,10,10
"2221310138011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE PEPIN 15L",109402,164200,1,1
"2042120047002","EUROBAT GLYCERO E00-47 1KG",4600,6900,10,10
"5060059111020","CROSPERSE UNIBLACK CB",0,0,1,1
"2032320060008","VINYL EUROBAT EXTERIEUR E00-60 5KG",14800,22200,10,10
"2102310004011","EUROTOLE BLANC 15KG",63500,95500,10,10
"2032320097114","VINYL EUROBAT EXTERIEUR TILEUL 20KG",88000,108000,10,10
"2031310139114","VINYL EUROBAT INTERIEUR ANIS 20KG",58900,65000,10,10
"3052320624015","COLORZEN ACRYLIQUE FUSION E06-24 25KG",168000,252000,10,10
"2032321114114","VINYL EUROBAT EXTERIEUR E11-14 20KG",42000,63000,10,10
"3072120723007","COLORZEN LAQUE E07-23 4 KG",15000,23000,10,10
"3072121448007","COLORZEN LAQUE E14-48 4 KG",14500,23000,10,10
"3072120923007","COLORZEN LAQUE E09-23 4 KG",15000,23000,10,10
"3072120047007","COLORZEN LAQUE E00-47 4 KG",17200,26000,10,10
"3072120723002","COLORZEN LAQUE E07-23 1 L",4000,6000,10,10
"3072121448002","COLORZEN LAQUE E14-48 1 L",4000,6000,10,10
"3072120923002","COLORZEN LAQUE E09-23 1 L",4000,6000,10,10
"3072120047002","COLORZEN LAQUE E00-47 1 L",5000,7500,10,10
"2252340140010","MISE A TEINTE ENDUIT DECORATIF EVEIL DES SENS TEINTE ECLAT CACAO 15L",82631,124000,1,1
"2102210004000","EUROTOLE SATIN BLANC VRAC",6500,9750,10,10
"2032320351008","VINYL EUROBAT EXTERIEUR E03-51 5KG",12500,18500,10,10
"2032320128008","VINYL EUROBAT EXTERIEUR E01-28 5KG",12500,18500,10,10
"2032320126014","VINYL EUROBAT EXTERIEUR E01-26 20KG",42000,63000,10,10
"2032320357014","VINYL EUROBAT EXTERIEUR E03-57 20KG",42000,63000,10,10
"2032321244008","VINYL EUROBAT EXTERIEUR E12-44 5KG",12500,18500,10,10
"2032321242014","VINYL EUROBAT EXTERIEUR E12-42 20KG",42000,63000,10,10
"2032320636014","VINYL EUROBAT EXTERIEUR E06-36 20KG",42000,63000,10,10
"2042120952011","EUROBAT GLYCERO E09-52 15KG",80000,115000,10,10
"2032320453008","VINYL EUROBAT EXTERIEUR E04-53 5KG",25600,38500,10,10
"2032322536008","VINYL EUROBAT EXTERIEUR E25-36 5KG",15300,23000,10,10
"2032320026014","VINYL EUROBAT EXTERIEUR E00-26 20KG",42000,63000,10,10
"2032320035114","VINYL EUROBAT EXTERIEUR E00-35 20KG",42000,63000,10,10
"2032320035008","VINYLEUROBATEXTERIEURE00-355KG",12500,18500,10,10
"3290000004023","KIT EUROPOX Sol Blanc 13L",117189,175800,10,10
"3300000000023","KIT IMPREGNATION",138300,207450,10,10
"2032310022114","VINYL EUROBAT EXTERIEUR CHAMOIS CLAIR 20KG",42000,63000,10,10
"2221310141011","MISE A TEINTE ENDUIT DECORATIF LUCE SOFFUSA TEINTE POIVRE BLANC 15L",3040,5000,1,1
"2032321114008","VINYL EUROBAT EXTERIEUR E11-14 5KG",25000,38000,10,10
"2032320407014","VINYL EUROBAT EXTERIEUR E04-07 20KG",34600,63000,10,10
"2032320060014","VINYL EUROBAT EXTERIEUR E00-60 20KG",42000,63000,10,10
"2042120431011","EUROBAT GLYCERO E04-31 15KG",80000,115000,10,10
"2042120050011","EUROBAT GLYCERO E00-50 15KG",80000,115000,10,10
"5030040222021","PLIOLITE AC4",0,0,1,1
"5020041223021","CELATOM",0,0,1,1
"2162110098011","MARINE PAINTS BLEU SOGEA 15KG",126537.4,190500,10,10
"2162110098007","MARINE PAINTS BLEU SOGEA 4KG",33576.54,51000,10,10
"2162110098000","MARINE PAINTS BLEU SOGEA VRAC",9134.18,14000,10,10
"2162110103011","MARINE PAINTS ORANGE M/CAR 15KG",108304.99,163000,10,10
"2162110103007","MARINE PAINTS ORANGE M/CAR 4KG",28744.95,43500,10,10
"2162110103000","MARINE PAINTS ORANGE M/CAR? VRAC",7832,11850,10,10
"3052321512015","COLORZEN ACRYLIQUE E15-12 25KG",92000,140000,10,10
"3052321512008","COLORZEN ACRYLIQUE E15-12  5KG",13100,19700,10,10
"3052321512000","COLORZEN ACRYLIQUE E15-12 VRAC",2700,4100,2,2
"3082321436014","EUROLITH E14-36 20KG",66100,99000,10,10
"3082320333014","EUROLITH E03-33 20KG",69100,104000,10,10
"3082320333000","EUROLITH E03-33 VRAC",5000,9000,2,2
"3082320142014","EUROLITH E01-42 20KG",66600,100000,10,10
"3082320142000","EUROLITH E01-42 VRAC",4800,7200,2,2
"3082320402014","EUROLITH E04-02 20KG",72600,109000,10,10
"3082320402000","EUROLITH E04-02 VRAC",5200,7800,2,2
"2262320402014","EURACRYL SUPER MAT E04-02 20KG",71900,107800,1,1
"2262320402008","EURACRYL SUPER MAT E04-02 5KG",18700,28000,1,1
"2262320333014","EURACRYL SUPER MAT E03-33 20KG",76800,115200,1,1
"2262320333008","EURACRYL SUPER MAT E03-33 5KG",19800,29700,1,1
"2262320142014","EURACRYL SUPER MAT E01-42 20KG",75700,113600,1,1
"2262320142008","EURACRYL SUPER MAT E01-42 5KG",19600,29400,1,1
"2262321436014","EURACRYL SUPER MAT E14-36 20KG",73900,110800,1,1
"2262321436008","EURACRYL SUPER MAT E14-36 5KG",19200,28800,1,1
"2262321512014","EURACRYL SUPER MAT E15-12 20KG",72400,108600,1,1
"2262321512008","EURACRYL SUPER MAT E15-12 5KG",18800,28200,1,1
"3052321511015","COLORZEN ACRYLIQUE E15-11 25KG",68000,102000,10,10
"3052321511008","COLORZEN ACRYLIQUE E15-11 5KG",13000,19500,10,10
"3052321511000","COLORZEN ACRYLIQUE E15-11 VRAC",2700,4100,10,10
"3052310451014","COLORZEN ACRYLIQUE E04-51 20KG",65700,99000,10,10
"3052310451008","COLORZEN ACRYLIQUE E04-51 5KG",12600,19000,10,10
"3052310451000","COLORZEN ACRYLIQUE E04-51 VRAC",2600,3900,10,10
"3052310441014","COLORZEN ACRYLIQUE E04-41 20KG",68500,103000,10,10
"3052310441008","COLORZEN ACRYLIQUE E04-41 5KG",13100,20000,10,10
"3052310441000","COLORZEN ACRYLIQUE E04-41 VRAC",2700,4100,10,10
"3182111332011","EUROLACK E13-32 20KG",106600,160000,10,10
